transaction_id,customer_id,timestamp,amount,category,type
51facefa-d6f8-4f7a-82fa-1da878308631,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-26 11:39:24,79.64,Discretionary,Debit
501ba851-5ee6-4495-b400-29c3ea11905b,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-24 11:39:24,55.65,Discretionary,Debit
dd34aa18-9001-4ed4-8bb4-01e769f753f1,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-06 11:39:24,118.06,Discretionary,Debit
0426fcc9-255b-40e2-bdc2-b74b38a56b49,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-19 11:39:24,85.12,Discretionary,Debit
95831d58-ef4c-4119-8da5-d39b42c21797,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-30 11:39:24,144.98,Discretionary,Debit
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-22 11:39:24,148.12,Discretionary,Debit
3ae28023-5472-4d2d-b239-9ffb27046f25,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-19 11:39:24,76.51,Discretionary,Debit
3ee82983-d557-4241-91dd-b9bf613d2de9,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-03 11:39:24,112.3,Discretionary,Debit
f186e47a-a794-4320-8cf6-e8b87fd238c3,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-06 11:39:24,95.98,Discretionary,Debit
c36b9a0a-41e0-4a89-966a-9ce7af521b94,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-16 11:39:24,73.66,Discretionary,Debit
b93b17fb-f76d-45fd-bd16-45a0d253d966,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-21 11:39:24,51.17,Discretionary,Debit
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,23b8c1e9-3924-46de-beb1-3b9046685257,2025-12-18 11:39:24,254.57,Utility,Debit
5a2837b2-cb83-43f2-bb96-f6022b115c36,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-09 11:39:24,5742.91,Salary,Credit
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-01 11:39:24,57.59,Discretionary,Debit
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-29 11:39:24,83.7,Discretionary,Debit
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-12 11:39:24,72.11,Discretionary,Debit
d6cd3155-08a8-4c7f-8621-38ad0f09105c,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-17 11:39:24,111.51,Discretionary,Debit
d1682e09-f1f7-4904-9307-5157d8c128e7,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-29 11:39:24,130.52,Discretionary,Debit
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-24 11:39:24,144.4,Discretionary,Debit
a175a9c3-d7b1-42a9-a332-a50e6992896e,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-31 11:39:24,59.52,Discretionary,Debit
26a9e100-b509-409b-9166-58ce3b3f3800,23b8c1e9-3924-46de-beb1-3b9046685257,2026-01-17 11:39:24,278.46,Utility,Debit
74bd0c93-8177-4661-b7fe-032c02571851,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-08 11:39:24,5742.91,Salary,Credit
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-10 11:39:24,63.44,Discretionary,Debit
e9aa144b-9dd4-4675-af14-5064aab07015,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-15 11:39:24,137.8,Discretionary,Debit
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-21 11:39:24,61.54,Discretionary,Debit
694d7b00-8d38-4327-883f-13c601b158e9,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-24 11:39:24,131.12,Discretionary,Debit
b8e19f56-8787-4a21-8448-2a220308aa5e,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-27 11:39:24,73.34,Discretionary,Debit
49646b96-fa3c-4628-8926-21df465568b7,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-20 11:39:24,136.98,Discretionary,Debit
b2a6e468-d02b-4243-8091-3ac10463750e,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-19 11:39:24,63.54,Discretionary,Debit
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-10 11:39:24,143.03,Discretionary,Debit
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-26 11:39:24,138.46,Discretionary,Debit
3db02235-261e-4555-863e-1f2a18a806ef,23b8c1e9-3924-46de-beb1-3b9046685257,2026-03-01 11:39:24,127.84,Discretionary,Debit
409e7a80-86c5-41d6-9ea9-f50831227592,23b8c1e9-3924-46de-beb1-3b9046685257,2026-02-18 11:39:24,214.51,Utility,Debit
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-11 11:39:24,5819.05,Salary,Credit
f5948a54-5f80-4eeb-943a-9aff659b0105,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-20 11:39:24,149.06,Discretionary,Debit
3e42df5b-90a3-4bbf-b580-e05067f1698c,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-29 11:39:24,80.86,Discretionary,Debit
4ccb2355-39d1-47ff-b27e-1442fd7fe973,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-29 11:39:24,60.11,Discretionary,Debit
14a34f7f-d90d-419b-93fb-e043af1d5a1a,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-20 11:39:24,109.87,Discretionary,Debit
a65f7b8a-dbb4-4021-bdde-64afa75b395a,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-06 11:39:24,147.37,Discretionary,Debit
67c0518b-17ef-4621-881c-79d4c27437eb,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-02 11:39:24,34.87,Discretionary,Debit
79db7862-8d7d-4772-a08e-2f5c61177270,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-12 11:39:24,109.56,Discretionary,Debit
b3eda8f1-026b-4383-a301-ec030e5d8c6a,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-16 11:39:24,38.09,Discretionary,Debit
d867888b-7ff6-4824-952a-eaec2bdfcb41,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-13 11:39:24,112.18,Discretionary,Debit
54ce26be-c8cc-42c2-a518-a4186f14b3f6,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-27 11:39:24,102.82,Discretionary,Debit
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-31 11:39:24,75.84,Discretionary,Debit
eb4d8f42-8735-40a2-a511-09611869a217,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2025-12-19 11:39:24,111.58,Utility,Debit
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-10 11:39:24,5819.05,Salary,Credit
9118c400-e336-4243-b139-c476de3ce88b,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-14 11:39:24,131.46,Discretionary,Debit
ec95b3ac-0beb-4c34-8566-7c4879ba630a,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-30 11:39:24,59.46,Discretionary,Debit
47c68688-ecf3-4053-af36-b8cc13087974,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-27 11:39:24,143.71,Discretionary,Debit
a879d8f8-9042-4eb7-8b04-0f53e63949d4,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-23 11:39:24,82.89,Discretionary,Debit
d9b59f84-edc3-41c3-adea-2d2d086c405f,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-04 11:39:24,65.19,Discretionary,Debit
3508507a-f622-4842-8402-2b3c508211a5,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-30 11:39:24,119.45,Discretionary,Debit
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-12 11:39:24,68.35,Discretionary,Debit
edcabf94-65f6-4a53-9226-a8b3b674410d,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-26 11:39:24,118.4,Discretionary,Debit
905f9096-2996-46e2-8c9d-690713b22cec,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-24 11:39:24,22.48,Discretionary,Debit
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-28 11:39:24,40.73,Discretionary,Debit
8a624cbd-e582-4678-ad52-29dd639fc471,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-25 11:39:24,29.71,Discretionary,Debit
bd5ff093-c16f-4bcc-a243-bed754ec3f33,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-17 11:39:24,22.95,Discretionary,Debit
b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-01-14 11:39:24,223.14,Utility,Debit
bed63da0-8033-45c2-9413-d64db962c8a7,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-08 11:39:24,5819.05,Salary,Credit
1901ef87-0dbf-4caf-988a-3f87f96d40f8,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-15 11:39:24,124.58,Discretionary,Debit
1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-03-08 11:39:24,83.16,Discretionary,Debit
9d264599-c4dd-4df5-9aec-56a857311609,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-23 11:39:24,107.54,Discretionary,Debit
f80b2cea-658e-44a2-9879-cf35f4719986,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-21 11:39:24,80.76,Discretionary,Debit
a255e1bb-0795-4c1f-938d-6b8cc607b1e9,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-03-06 11:39:24,51.24,Discretionary,Debit
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2026-02-17 11:39:24,176.26,Utility,Debit
8d93e14a-5b16-4158-ba67-470c7d98302f,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-10 11:39:24,3681.71,Salary,Credit
2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-27 11:39:24,61.51,Discretionary,Debit
614c721d-a921-4b4c-95fb-e976ae007b7e,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-21 11:39:24,63.4,Discretionary,Debit
4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-25 11:39:24,93.17,Discretionary,Debit
12d15585-b68e-47fa-bf17-5534cc4d5819,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-16 11:39:24,123.66,Discretionary,Debit
6147adeb-277b-4667-8499-d0a615007170,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-17 11:39:24,32.5,Discretionary,Debit
277eb0aa-a247-441d-88ad-0899b630794d,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-07 11:39:24,88.77,Discretionary,Debit
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-05 11:39:24,126.57,Discretionary,Debit
f165d779-0154-4950-976d-e21f1b46ebdc,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-26 11:39:24,48.44,Discretionary,Debit
c2e79a98-5c23-4d8d-b1da-35b94eea9db8,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-20 11:39:24,134.0,Discretionary,Debit
16591c89-21eb-4aa9-9a2b-d69c450f69ee,972a8469-1641-4f82-8b9d-2434e465e150,2025-12-18 11:39:24,168.06,Utility,Debit
8e969227-72e7-4b51-ae54-ac6d2ff8e87e,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-09 11:39:24,3681.71,Salary,Credit
1a7167c7-6875-4545-832f-52c48e0370cf,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-31 11:39:24,29.93,Discretionary,Debit
8de1596c-5a9a-406a-96f1-42a206b919aa,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-06 11:39:24,142.85,Discretionary,Debit
c8d0f9e5-9919-45ea-98d0-0c2c17d30f32,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-21 11:39:24,71.72,Discretionary,Debit
0328c136-629e-43d8-9d1c-a267530ddda6,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-14 11:39:24,95.74,Discretionary,Debit
c777a07f-6346-44ef-a9ef-74e34ab6821c,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-12 11:39:24,62.28,Discretionary,Debit
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-30 11:39:24,70.21,Discretionary,Debit
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-29 11:39:24,32.02,Discretionary,Debit
af70de70-2b69-495e-8567-1b58926bffa5,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-18 11:39:24,123.11,Discretionary,Debit
44d7df9a-238b-45b7-ab64-777c6177a771,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-03 11:39:24,66.69,Discretionary,Debit
255bfc1c-7e3d-4ee4-84b6-4ec14d16f049,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-06 11:39:24,141.13,Discretionary,Debit
46a56fe8-6f46-41b1-aace-1aa9103246b3,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-01 11:39:24,116.96,Discretionary,Debit
c85cd714-7bf6-4552-8cbc-90446bcd5ce7,972a8469-1641-4f82-8b9d-2434e465e150,2026-01-14 11:39:24,155.91,Utility,Debit
f1b88d65-406f-44d6-9c72-aebd13b11e59,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-08 11:39:24,3681.71,Salary,Credit
7eece88d-a002-452a-b88c-ddde3f2086c2,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-18 11:39:24,115.37,Discretionary,Debit
75366b9f-320f-42c0-9dde-01889803b22e,972a8469-1641-4f82-8b9d-2434e465e150,2026-03-02 11:39:24,27.94,Discretionary,Debit
01bb819c-4dfe-4117-a2af-711f1b628a9d,972a8469-1641-4f82-8b9d-2434e465e150,2026-03-06 11:39:24,74.49,Discretionary,Debit
d773f98d-550c-4fe9-a54c-11d9f2e61828,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-25 11:39:24,61.41,Discretionary,Debit
dcb9075e-cdd7-4460-a140-77d39ec4ea48,972a8469-1641-4f82-8b9d-2434e465e150,2026-03-04 11:39:24,69.61,Discretionary,Debit
6e3cdd4f-55b1-45e4-b0b2-7304545cd88d,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-14 11:39:24,20.38,Discretionary,Debit
a6aa59e5-dc08-4f29-92d3-3488d0c30018,972a8469-1641-4f82-8b9d-2434e465e150,2026-02-18 11:39:24,253.25,Utility,Debit
4ce953a7-22d9-4db3-982a-2277f966d59f,17fc695a-07a0-4a6e-8822-e8f36c031199,2025-12-15 11:39:24,7511.06,Salary,Credit
b1fead13-f280-4f1d-9a6c-0db952171c88,17fc695a-07a0-4a6e-8822-e8f36c031199,2025-12-23 11:39:24,111.37,Discretionary,Debit
2d79a2d1-506e-40c7-baa0-61e9336b00cb,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-01-06 11:39:24,119.73,Utility,Debit
51b30182-f7fe-404f-a5f3-0779f6ee5cdb,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-01-17 11:39:24,7511.06,Salary,Credit
a205e54f-b1e8-409d-bc20-b9f24a9c589e,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-01-25 11:39:24,136.88,Discretionary,Debit
c82f78fd-936c-431c-b7bf-52447db2a7aa,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-02-05 11:39:24,158.73,Utility,Debit
47c1c017-6045-4909-936d-47d73e0f84ce,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-02-11 11:39:24,7511.06,Salary,Credit
5d71a898-6497-4593-892e-8c93d105c8d6,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-02-12 11:39:24,140.43,Discretionary,Debit
33261887-9058-41df-ae9b-f3e11d27c09a,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-02-11 11:39:24,51.74,Discretionary,Debit
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-03-02 11:39:24,116.3,Discretionary,Debit
06e3f949-8cd3-4c62-8482-9b71ae84b81c,17fc695a-07a0-4a6e-8822-e8f36c031199,2026-03-08 11:39:24,297.52,Utility,Debit
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-11 11:39:24,11488.29,Salary,Credit
cc351e4f-703e-457f-b5ab-8466b5578b00,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-21 11:39:24,71.44,Discretionary,Debit
11b461e9-b15d-472d-94ce-e27c4a94ae9f,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-23 11:39:24,103.42,Discretionary,Debit
cb881c32-cbb0-4a8b-9908-a121d1a7ba20,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-07 11:39:24,61.83,Discretionary,Debit
23a13e20-7fd2-45ee-ac48-436668bd80d7,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-13 11:39:24,99.73,Discretionary,Debit
40afbf3f-3df5-4967-8d86-70bda2224f96,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-15 11:39:24,24.65,Discretionary,Debit
6c521d13-b719-4b68-a775-ee42a89e22f2,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-14 11:39:24,97.98,Discretionary,Debit
72f60958-12ef-4101-a082-786fca00ef58,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-12 11:39:24,70.19,Discretionary,Debit
950df1a0-7aaf-4001-9912-316afd9e8e20,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-03 11:39:24,118.37,Discretionary,Debit
ec6a37ad-81b1-4db9-88cc-4d49669b29b8,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-12 11:39:24,148.48,Discretionary,Debit
6b15c11b-b113-450b-9ea0-50c6eb9ed274,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-04 11:39:24,80.68,Discretionary,Debit
f7eae66e-ca6c-4f9b-8969-71018b2c550a,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-05 11:39:24,61.03,Discretionary,Debit
cff2b1c4-e53f-4644-b39e-4df25c0a1feb,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-01 11:39:24,58.63,Discretionary,Debit
ea163354-a35f-49c1-9804-95628972abbd,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2025-12-20 11:39:24,213.49,Utility,Debit
3f8c1097-c4da-4c2e-9bff-a27915c1604f,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-10 11:39:24,11488.29,Salary,Credit
2a9528c3-5ae1-4bad-aa29-60fda85894df,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-20 11:39:24,86.69,Discretionary,Debit
902f3465-0b57-4720-9cd8-758ba5a1c825,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-02-02 11:39:24,80.86,Discretionary,Debit
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-19 11:39:24,128.99,Discretionary,Debit
54e38579-c0af-4193-b780-ef2f664d5922,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-26 11:39:24,51.37,Discretionary,Debit
1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-15 11:39:24,112.19,Discretionary,Debit
38d5101f-423c-4d9d-993e-478302b34254,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-01-17 11:39:24,186.39,Utility,Debit
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-02-08 11:39:24,11488.29,Salary,Credit
38958939-9342-409f-b00a-c64c949cd8d4,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-02-14 11:39:24,130.13,Discretionary,Debit
768b4f7e-6421-4e66-9fc6-4cd0721e8b1f,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-03-07 11:39:24,71.39,Discretionary,Debit
b0c07fcc-96ad-44df-adf7-5924c5b8386b,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-02-16 11:39:24,70.83,Discretionary,Debit
ff69723d-584f-485b-a697-384d801e8690,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2026-02-16 11:39:24,46.14,Discretionary,Debit
